,french,bassa
807,Elle raconte qu’elle a été « beaucoup encouragée et réconfortée » en voyant les nombreux volontaires de tout le Japon et de l’étranger s’activer pour réparer les maisons et les Salles du Royaume.,"A nkal le: A bi “kôs makénd ni hogbe” ngéda ngandak bilôk bikéé i bi lôl bahoma bape ba Yapan, ni biloñ bipe inyu tibil gwom bi bi ôbi, ibabé le ba kôs nsaa."
808,Comment donner des encouragements efficaces ?,Lelaa di nla ti bôt makénd i nya i ntihba toi miñem nwap?
809,13 Même les serviteurs de Dieu expérimentés ont besoin d’encouragements.,13 Yak minhôôlak mi bikristen mi gwé ngôñ le di ti bo makénd.
810,Paul est resté un an et demi à Corinthe pour encourager les frères de cette ville.,"Paul a bi yén i Korintô nwii wada ni pes, inyu lédés lôk tata i ba yééne mu tison i."
811,"16. a) Comment nous encourager les uns les autres, et que nous procurent nos réunions ?","16.  Lelaa di nla tina makénd, umbe nseñ makoda ma yéne bés?"
812,Nous avons également effectué des visites de filiale un peu partout dans le monde pour encourager les familles du Béthel et les missionnaires. Quel beau privilège !,"Di bi bana ki nsima i yuuga ngandak Bétel i nkoñ isi, inyu lédés mahaa ma Bétel, ni basañal ba tôbôtôbô ba ba bé lôl i biloñ bipe."
813,"Il en a parlé à un ancien, qui l’a encouragé à réfléchir à certains dangers, comme celui de développer l’esprit de compétition.","A bi kwel ni mañ wada mu jam li, u u bi hôla Christoph i hoñol bikuu a bé le a boma ibale a neebe nsébla wap, kiki bo le a bé le a bôdôl bana mahoñol ma pémsan ni bôt bape."
814,Pourquoi l’apôtre Paul a- t- il demandé aux chrétiens hébreux du Ier siècle de s’encourager « d’autant plus » ?,Inyuki ñôma Paul a bi ti bikristen bi Lôk Héber bi hiai bisu maéba i tina makénd wada ni nuu téntén i ngéda yap?
815,"Nul doute que l’apôtre Jean a encouragé Gaïus et l’a rassuré, en lui disant que ce qu’il faisait était bien.","Ibabé pééna, ñôma Yôhanes a bi ti Gayô makénd, a kal ki nye le mam a yé boñ ma yé loñge."
816,"Pour ce qui est d’encourager, Jéhovah Dieu et Jésus Christ sont les modèles suprêmes.",Yéhôva Djob bo Yésu ba yé ndémbél ikeñi kiyaga i bôt ba ba nti bape makénd.
817,Pourquoi les serviteurs de Dieu expérimentés ont- ils besoin d’encouragements ?,Inyuki minhôôlak mi bikristen mi gwé ngôñ le di ti bo makénd?
818,Cela m’a encouragé à me vouer à lui et à me faire baptiser. »,"Hala a bi tinde me i ti memede nkikip yak Yéhôva, ni i sôblana.”"
819,"Encourager les assistants à s’imaginer dans le monde nouveau, surtout face aux épreuves qui peuvent les décourager.","Ti bôt bobasôna makénd i hégda bomede ikété mbok yondo, téntén ngéda mandutu ma nyuu bo."
820,Introduis la lecture d’un verset d’une façon qui encourage à respecter la Bible,Jubus minlôñ mi Bibel i nya i ntinde bôt i diihe Bañga i Nyambe
821,"Avec gentillesse, encourage- le à faire des changements motivés par son amour pour Jéhovah .","Ni gwéha, ti nye makénd i nwas le gwéha yé inyu Yéhôva yon i tinde nye i lona mahéñha mu mam ma. —Bingéngén 27:11; Yôhanes 14:31"
822,"Ce que je sais de la vie des autres, est- ce que je m’en sers pour les encourager ou pour les décourager ? — Proverbes 15:1, 2.","Baa mam ma bôt me nyi, me ngwélél mo inyu hôlôs bo tole inyu tômbôs bo? —Bingéngén 15:1, 2."
823,Nous pouvons tous fortifier et encourager les autres .,Bés bobasôna di nla lédés ni tina makénd wada ni nuu
824,"10, 11. a) Pourquoi la fille de Jephté avait- elle besoin d’encouragements ?","10, 11.  Inyuki ngond Yéfta i bééna ngôñ le ba lédés nye?"
825,Mais nous avons tous la responsabilité de nous réconforter et de nous encourager les uns les autres.,"Ndi bés bobasôna di gwé nsima nkeñi i hôgbaha wada ni nuu, ni i tina makénd."
826,Nous avons besoin de félicitations et d’encouragements pour nous épanouir* .,Di ntina bibégés ni makénd *
827,"Dans de nombreux endroits, les frères avaient de bonnes raisons de craindre que leur Salle du Royaume soit détruite s’ils tenaient des réunions interraciales.","I ngandak bahoma, lôk kéé i bé kôli kon woñi le ba bôk Ndap Ane, inyule ba bé tehe miñindô ni bakana ba kôdi inyu bégés Djob ntôñ."
828,"Quand ils sont arrivés à Bethléem, ils n’ont trouvé qu’un seul endroit où loger : une étable.","Ngéda ba bi pam i Bétléhém, homa ba bi la léba kiki liyééne a bé ndap bilém."
829,"Je ne le savais pas à l’époque, mais j’allais plus tard avoir la joie de me rendre dans la plupart de ces endroits au fil des ans.","To hala kii me bé yi bé bahoma ba, me bi yik bana nsima i yuuga bo nwii mi bi yiga noñ ha."
830,"Par exemple, as- tu déjà lu ou entendu des choses sur un endroit où tu n’es jamais allé ?","Kiki héga, baa u mah bé añ tole emble ngim ñañ u ntoñol ngim homa le u mah ngi yuuga?"
831,La géhenne n’est donc pas le symbole d’un endroit invisible où les morts seraient torturés et brûlés pour toujours.,"Jon Géhena a ta bé ngim homa nu a nene bé i mis, het bawoga ba nkôs ndééñga ikété bee hié."
832,Il a appelé cet endroit le jardin d’Éden.,A sébél nye le wom Eden.
833,"Ou peut-être que d’autres sont difficiles à rencontrer parce qu’ils habitent dans des immeubles sécurisés, des résidences dont l’accès est privé ou des endroits isolés.","I yé ndutu i boma bape i libôga jés inyule ba niñ mandap het i mbéda kunde inyu jôp, tole homa ñamb mandap i yé, tole het njel i yé be."
834,"Puisqu’on attribuait à Baal le pouvoir de faire pleuvoir, l’endroit était, semble- t- il, un centre du culte de ce dieu.","I nene le ngéda Élia a bi lo i legel Ahab le sép i ga nom, sép i bé i ma nom jôga, i bak ki ndutu i nya i kôli bé."
835,"Pour survivre à la tribulation à venir, vous devez en quelque sorte fuir vers un endroit surélevé avant qu’il ne soit trop tard.","Inyu pei nyemb mu njiiha i yé njel, yak we u nlama ôt ngwéé ngii hikôa ilole ngéda i ntagbe. Hala a nkobla le u boñ mam ma mbéda inyu pei nyemb."
836,En choisissant un bon moment et un bon endroit.,Yéñ loñge ngéda ni loñge homa inyu kôôba.
837,"« Si quelqu’un vous accueille, leur dit Jésus, restez chez lui jusqu’à ce que vous quittiez l’endroit » .","Yésu a nkal bo le: “To imbe ndap ni njôp, yéna mu letee ni nyodi ha homa nu.” —Markô 6:10."
838,Jésus trouve ensuite un endroit plat dans la montagne et la foule se rassemble autour de lui.,"I mbus, Yésu a nyén homa wada mu hikôa, limut li nyén kayéle li nkéña nye."
839,L’île de Simeulue a été le premier endroit frappé par ce tsunami dévastateur.,Ôn i Simulu i bé homa nu bisu le i nya Tsunami i tjé.
840,"Ils montent dans un bateau, probablement près de Capharnaüm, et partent pour un endroit tranquille à l’est du Jourdain, au-delà de Bethsaïde.","Ba mbet i môñgô bebee ni Kapernaum, ba nke i pes likôl i Lom Yordan, ii pes i Bétsaida."
841,"Abraham traverse probablement l’Euphrate à cet endroit, comme beaucoup de voyageurs.","Bebeg le i ngéda Abraham a bi pam ha homa nu, ha nyen maada Yéhôva a bé a gwé ni litén jé ma bi yila tôbôtôbô."
842,"Ce qui compte pour le Père, ce n’est pas l’endroit où on l’adore, mais la façon dont on l’adore.","I jam li nlôôha ba nseñ inyu Tata li ta bé i homa ba mbégés, ndi lelaa ba mbégés nye."
843,"À la fin des années 1930, nous avons participé à des « campagnes éclair » menées dans des endroits où il y avait beaucoup d’opposition.","I mamélél ma nwii 1930, di bi yoñ ngaba i hônd ikeñi i i bi hoo tagbe kiki “nweknwek,” mabôga momasôna i het ba bé lôôha kolba maliga."
844,"Les Juifs qui voulaient se rapprocher de Dieu se rendaient naturellement dans ce lieu de culte. C’est pourquoi, quand Paul arrivait dans une ville, c’était souvent le premier endroit où il allait prêcher .","I bôt ba bé gwés mam ma mbuu, ba bé gwés ke i ndap bibégés, inyu hala nyen ngéda Paul a bé jôp i ngim tison, a bééna lem i ke ndugi i ndap bibégés inyu añle bôt ñañ nlam. —Minson mi baôma 17:1, 2; 18:4."
845,"Aujourd’hui, nombre de ces îles sont des stations balnéaires très fréquentées, mais à l’époque c’étaient des endroits tranquilles, avec uniquement des lagons turquoise, des plages de sable et des palmiers.","I len ini, ngandak mu biôn bi, i nyila bitison bikeñi le bôt ba nlo i béñge. Ndi ha ngéda i, bi bé ndik mambai ikété bikai, bahoma ba malép, bahoma ba lisege li ngwañ tuye ni tén mbôndô."
846,"Elle nous parle d’une promesse que Dieu a faite : la terre va devenir un endroit merveilleux, un paradis.",I ntoñle bés le Yéhôva a mbôn le a nhielel hisi homa a nlôôha nlam i niñil — paradis.
847,Nous montrons que la pureté est importante pour nous en gardant notre lieu de culte propre — aussi bien notre Salle du Royaume que l’endroit où nous nous réunissons pour nos assemblées de circonscription ou régionales.,"Di ñunda le mapubi ma yéne bés nseñ, ngéda di ntééda homa wés makoda mapubi, a nla ba Ndap Ane tole homa di ntégbaha makoda makeñi."
848,"Par conséquent, depuis Jérusalem, le sanhédrin et le grand prêtre, des autorités juives, pouvaient autoriser Saul à arrêter les Juifs qui étaient devenus chrétiens, même ceux qui se trouvaient dans des endroits aussi loin que Damas.","Jon, ba bé le ba ti Saulô kunde i gwel bon ba Lôk Yuda ba ba bi yila bikristen, yak ba ba bé niñ bahoma ba yé haa kiki Damaskô."
849,J’ai pu aider une famille vivant dans un endroit isolé à connaître la vérité. »,"Me bi bana maséé i hôla lihaa jada li li niñ haa ni batéé likalô, i léba maliga.”"
850,"Ainsi, alors que les Israélites quittaient l’endroit où ils avaient toujours vécu pour partir vers l’inconnu, ils se sont sentis en sécurité (Ps.",Jon bon ba Israel ba bé kon bé woñi tolakii ba bi yék i mpom homa liyééne ba bi bana ntel niñ yap. —Tjé.
851,"La femme lui demande alors : « Seigneur, donne- moi de cette eau, afin que je n’aie plus soif et que je ne vienne pas continuellement à cet endroit pour puiser de l’eau.","Muda a mbat ni nye le: “A isañ mbai, ti me malép ma, le ndi nyus malép i gwel ha bañ me, me waa ki lo hana i homa nunu i ap malép.”"
852,"Marie, elle, a choisi la bonne part, et elle ne lui sera pas enlevée .","Maria a ntep loñge ngaba, i y’a yôña bé nye. —Lukas 10:42."
853,"Enlève d’abord la poutre de ton œil, et alors tu verras clairement comment enlever la paille qui est dans l’œil de ton frère » .","Bôk ndugi héya mbiñ i yé we i jis, ndi w’a tehna loñge inyu héya hikaha hi yé i jis li maasoñ.” —Lukas 6:39-42."
854,"Mais un jour, le marié leur sera enlevé, et alors ils jeûneront » .","Ndi dilo d’a lo, ngéda mbiimuda a’ yôña, a ba ha bé ni bo, ha nyen b’a sôga je.” —Matéô 9:15."
855,"Jésus poursuit : « Malheur à vous qui êtes spécialistes de la Loi, parce que vous avez enlevé la clé de la connaissance.","Yésu a nkônde le: “Ngoo ni bé ba ni nyi mbén Môsi ngandak, inyule ni bi sôô bôt njel i bana yi."
856,"Paul a exhorté les chrétiens : “ Que toute amertume malveillante, et fureur, et colère, et cri, et injure, soient enlevés de chez vous.","Paul a bi béhe bikristen le: “Hénana lôlha ôa yosôna ikété nan, ni nyai, ni hiun, ni jenakiñ, ni liôbôsjôl.”"
857,Pourquoi les désirs sexuels immoraux peuvent- ils nous enlever le prix ?,Inyuki mahoñol ma nyega malal ma nla boñ le di nimis bom yés?
858,22 Comment revêtir la personnalité nouvelle et ne pas l’enlever,22 Lelaa di nla eñgep ni tééda libak li mut yondo
859,"Alors concentre- toi toujours sur les promesses de Jéhovah, et ne permets à rien de t’enlever le prix !","Jon, bok mis moñ i mbônga u Yéhôva, u nwas bañ ki to yom yo ki yo le i kidha we bom yoñ!"
860,"8 Jésus dit à propos de son Père : « Tout sarment en moi qui ne porte pas de fruit, il l’enlève.","8 Mu kii a bé pôdôl inyu Isañ, Yésu a kal le: “A nkit hiki ntjep u u num bé matam.”"
861,"Les épreuves, même si elles ne sont pas agréables, ne peuvent pas nous enlever cette conviction.","Tolakii mandutu ma ta bé loñge jam, ma nla bé héya bés maséé ma."
862,"Il demande : « Comment peux- tu dire à ton frère : “Mon frère, laisse- moi enlever la paille qui est dans ton œil”, alors que toi, tu ne vois pas la poutre qui est dans ton œil à toi ?","Yésu a mbat le: “Lelaa u nla kal maasoñ le: ‘A mankéé, nwas le me héya hikaha hi yé we i jis,’ ki le wemede u ntehe bé mbiñ i yé wemede i jis?"
863,Jeunes enfants enlevés alors que les parents relâchaient leur vigilance.,Ba nip boñge bagwal bo ngi kôm mbus.
864,En quoi les esclaves qui sont récompensés se montrent- ils différents de celui à qui on enlève la mine ?,Mambe maselna ma yé ipôla minkol mi ba mbom ni nkol u ba nyoñ mina wé?
865,b) Que faire pour que la jalousie ne nous enlève pas le prix ?,Lelaa di nla boñ le njôñ i kéñ bañ bés i kôhna bom?
866,"17, 18. a) Comment Satan pourrait- il nous amener à enlever notre casque ?","17, 18.  Lelaa Satan a nla tinde bés i héya mbéla yés ño?"
867,"Ô Jéhovah, enlève mon âme .","A Yéhôva, yoñ niñ yem. —1 Bikiñe 19:4."
868,"« On a enlevé mon Seigneur, et je ne sais pas où il a été déposé », répond- elle.","Maria a ntimbhe bo le: “Ba nkena mim u Nwet wem, me nyi bé hee ba niñne wo.”"
869,Il déclare à propos de ce dernier : « Celui qui vient après moi est plus fort que moi — je ne suis pas digne de lui enlever ses sandales » .,"Inyu yé nyen Yôhanes a nkal le: “Nu a nlo me i mbus a nloo me ngui, me kôli bé to hohol minkai mi bitamb gwé.”"
870,8 Que faire pour que la rancune ne nous enlève pas le prix ?,"8 Lelaa di nla boñ le, i téédana mut hiun i bane bañ bés njom i les bom?"
871,» ou : « Enlève ta main de là !,tole “U tihba bañ me!”
872,Comment revêtir la personnalité nouvelle et ne pas l’enlever,Lelaa di nla eñgep ni tééda libak li mut yondo
873,"À propos des graines semées sur le sol piétiné au bord de la route, Jésus explique que le Diable « enlève » la parole de Dieu du cœur de ces personnes pour qu’elles ne croient pas et ne soient pas sauvées .","Inyu mbôô i i nkwo i nloñ, Yésu a ntoñol le: “Nsohop a nlo, a héya bañga ikété miñem nwap inyu boñ le ba hémle bañ, to tohi ba kôhna bañ.”"
874,"Ces pains, qui avaient déjà été enlevés de devant Jéhovah et remplacés par des pains frais, étaient en général réservés aux prêtres.","Bikoga ba bi héya bisu bi mbom Yéhôva, ba bi héñha gwo ni bikoga bi mondo; biprisi gwon bi bééna kunde i je gwo."
875,Note que Joseph a dit avoir été « enlevé » par un « rapt ».,"Yimbe le, Yôsep a ntoñol le ba bi ‘nib nye nnibik.’"
876,"1Co 5:5-8, 13 : Paul a dit à l’assemblée d’enlever le « levain » qui se trouvait au milieu d’elle et de livrer le pécheur à Satan .","1 Korintô 5:5-8, 13 —Paul a bi kal bôt ba likoda le ba héya “séñha” ipôla yap ni le ba ti Satan mboñbéba nu"
877,"Rappel : Avant que l’assistance chante le nouveau cantique, faire écouter la musique une fois en entier.","Mbidga: Bôk ndugi, tuk nsik ngélé yada, mbus kal likoda le li tôp hiémbi hi mondo."
878,L’apôtre Jean a déclaré : “ Le monde entier se trouve au pouvoir du méchant.,Ñôma Yôhanes a bi kal le: “Nkoñ isi wonsôna u niñi isi ane i mut mbe.”
879,"Rappel : Avant que l’assistance ne chante le nouveau cantique, faire écouter la musique une fois en entier.","Mbidga: Bôk ndugi tuk nsik ngélé yada, mbus kal likoda le li tôp hiémbi hi mondo."
880,Vous y trouverez aussi des témoignages de personnes mariées du monde entier.,"W’a léba miñañ mi babiina bape kiki we, ba ba yé ni nkoñ ’isi wonsôna."
881,"Comme Ruth autrefois, les chrétiens du monde entier démontrent leur foi dans la capacité de Jéhovah à les aider.","Nlélém kiki Ruth nu kôba, bikristen ikété nkoñ isi ba ñunda le ba nhémle le Yéhôva a gwé ngui i hôla bo."
